Customer ID;Number of Transaction;Number of Line;Line Category;TerritoryKey;Quantity;Total Spend;AOV;Churn
17730;1;4;Med 1;9;6;1053;1053;1
17732;1;2;Low;9;2;1054.4;1054.4;1
17733;1;3;Low;9;4;1057.6;1057.6;1
17734;1;1;Low;9;1;1000.4;1000.4;1
17735;1;2;Low;9;2;1054.4;1054.4;1
17736;1;3;Low;9;4;1044.4;1044.4;1
17748;1;2;Low;7;4;32.3;32.3;1
17749;1;3;Low;7;7;68.6;68.6;1
17758;1;3;Low;8;6;32.3;32.3;1
17767;1;2;Low;7;2;771.3;771.3;0
17778;1;2;Low;7;3;751.3;751.3;0
17779;1;4;Med 1;7;5;811.3;811.3;0
17782;1;2;Low;10;2;839.5;839.5;1
17787;1;2;Low;7;3;1726;1726;1
17792;1;4;Med 1;10;6;821.8;821.8;1
17793;1;4;Med 1;10;8;806.8;806.8;1
17797;1;3;Low;8;5;63.6;63.6;1
17800;1;3;Low;7;5;37.3;37.3;1
17809;1;5;Med 1;7;9;204.9;204.9;1
17812;1;3;Low;10;6;801.8;801.8;1
17816;1;3;Low;7;5;37.3;37.3;1
17818;1;1;Low;8;2;4;4;1
17822;1;1;Low;7;3;30;30;1
17823;1;3;Low;7;5;40.2;40.2;1
17827;1;2;Low;7;2;1755;1755;1
17828;1;2;Low;10;2;817.6;817.6;1
17829;1;3;Low;10;4;801.8;801.8;1
17830;1;2;Low;7;2;1749.1;1749.1;1
17831;1;4;Med 1;7;5;1750;1750;1
17832;1;1;Low;8;2;25;25;1
17835;2;4;Med 1;10;7;70;35;1
17836;1;2;Low;7;3;32.3;32.3;1
17837;1;4;Med 1;8;9;73.6;73.6;1
17840;1;2;Low;10;2;40;40;1
17846;1;3;Low;7;5;70;70;1
17848;1;2;Low;8;2;1734.6;1734.6;1
17849;1;3;Low;10;4;841.1;841.1;1
17853;1;2;Low;8;5;30;30;1
17856;1;3;Low;8;7;32.3;32.3;1
17859;1;2;Low;4;2;1736;1736;1
17860;1;5;Med 1;4;7;1777.6;1777.6;1
17862;1;2;Low;1;2;1749.1;1749.1;1
17863;1;3;Low;4;6;67.9;67.9;1
17864;1;2;Low;1;2;1749.1;1749.1;1
17866;1;2;Low;4;2;1734.6;1734.6;1
17867;1;2;Low;6;4;55.6;55.6;1
17868;1;2;Low;4;2;1734.6;1734.6;1
17869;1;3;Low;4;4;1758.2;1758.2;1
17870;1;1;Low;4;1;1701;1701;1
17871;1;3;Low;1;5;1730;1730;1
17873;1;3;Low;8;4;1757.7;1757.7;1
17883;1;4;Med 1;7;8;77.3;77.3;1
17884;1;2;Low;10;4;30;30;1
17885;1;1;Low;7;1;1701;1701;1
17887;1;3;Low;10;5;63.6;63.6;1
17888;1;2;Low;10;3;30;30;1
17889;1;2;Low;10;2;598.6;598.6;1
17890;1;3;Low;10;5;572;572;1
17891;1;2;Low;7;2;1736;1736;1
17892;1;4;Med 1;10;6;604.3;604.3;1
17894;1;2;Low;7;3;1709.6;1709.6;1
17896;1;5;Med 1;10;8;600.5;600.5;1
17897;1;3;Low;7;4;1778.5;1778.5;1
17898;1;4;Med 1;8;6;1765;1765;1
17900;1;2;Low;7;2;1749.1;1749.1;1
17902;1;3;Low;8;6;1715;1715;1
17904;1;2;Low;9;2;1034.1;1034.1;1
17909;1;3;Low;9;3;1063.1;1063.1;1
17910;1;1;Low;9;1;1000.4;1000.4;1
17911;1;1;Low;9;1;1000.4;1000.4;1
17912;1;2;Low;9;2;1054.4;1054.4;1
17913;1;2;Low;9;2;1035.4;1035.4;1
17914;1;1;Low;9;1;1000.4;1000.4;1
17915;1;4;Med 1;9;6;1092.1;1092.1;1
17916;1;3;Low;9;3;1089.4;1089.4;1
17917;1;2;Low;9;2;1034.1;1034.1;1
17918;1;2;Low;9;2;1034.1;1034.1;1
17919;1;2;Low;9;2;1035.4;1035.4;1
17928;1;2;Low;8;2;1734.6;1734.6;1
17929;1;3;Low;8;5;1715;1715;1
17930;1;3;Low;7;5;68.6;68.6;1
17931;1;1;Low;7;1;30;30;1
17932;1;4;Med 1;7;5;1765;1765;1
17933;1;4;Med 1;10;5;656.7;656.7;1
17934;1;2;Low;8;3;1724.5;1724.5;1
17937;1;3;Low;10;4;625.5;625.5;1
17940;1;1;Low;8;1;1701;1701;1
17941;1;4;Med 1;8;6;1750;1750;1
17942;1;3;Low;8;5;1715;1715;1
17943;1;2;Low;10;2;600;600;1
17944;1;2;Low;7;2;1749.1;1749.1;1
17945;1;3;Low;8;4;1778.5;1778.5;1
17946;1;1;Low;8;1;1701;1701;1
17947;1;2;Low;8;2;1749.1;1749.1;1
17948;1;4;Med 1;10;7;602;602;1
17950;1;4;Med 1;7;7;1732.3;1732.3;1
17951;1;2;Low;10;4;27.3;27.3;1
17953;1;3;Low;7;5;83;83;1
17956;1;4;Med 1;7;7;1732.3;1732.3;1
17957;1;2;Low;7;2;1736;1736;1
17958;1;4;Med 1;10;5;628.6;628.6;1
17959;1;3;Low;10;4;567.3;567.3;1
17962;1;3;Low;10;6;596;596;1
17968;1;2;Low;10;2;598.6;598.6;1
17969;1;3;Low;10;4;597;597;1
17971;1;2;Low;7;2;1734.6;1734.6;1
17972;1;3;Low;10;4;610;610;1
17973;1;5;Med 1;7;9;1852.3;1852.3;1
17974;1;5;Med 1;10;9;609.9;609.9;1
17981;1;1;Low;10;1;540;540;1
17991;1;4;Med 1;10;7;72.3;72.3;1
17995;1;2;Low;8;5;27.3;27.3;1
18002;1;2;Low;8;5;27.3;27.3;1
18007;1;2;Low;10;3;39;39;1
18018;1;2;Low;7;3;52;52;1
18020;1;4;Med 1;8;9;39.2;39.2;1
18025;1;3;Low;7;5;37.3;37.3;1
18029;1;3;Low;8;3;83;83;1
18033;1;1;Low;8;2;25;25;1
18037;1;2;Low;10;4;48.5;48.5;1
18041;1;3;Low;10;6;32.3;32.3;1
18044;1;3;Low;10;5;32.3;32.3;1
18049;1;3;Low;1;3;1782.7;1782.7;1
18050;1;2;Low;4;2;1749.1;1749.1;1
18052;1;2;Low;4;2;1734.6;1734.6;1
18055;1;4;Med 1;6;7;105;105;1
18056;1;2;Low;4;4;1726;1726;1
18057;1;1;Low;4;1;1701;1701;1
18058;1;2;Low;4;3;38.6;38.6;1
18059;1;3;Low;1;4;1715;1715;1
18060;1;1;Low;1;1;1701;1701;1
18062;1;3;Low;4;6;61.7;61.7;1
18065;1;2;Low;6;3;85.5;85.5;0
18069;1;1;Low;4;2;5;5;1
18072;1;1;Low;1;2;5;5;1
18074;1;2;Low;1;3;59;59;1
18078;1;3;Low;6;3;126.7;126.7;1
18079;1;1;Low;4;1;1701;1701;1
18080;1;4;Med 1;4;7;1737.9;1737.9;1
18081;2;2;Low;6;4;52;26;1
18083;1;3;Low;1;4;86.7;86.7;1
18084;1;3;Low;1;4;1772.6;1772.6;1
18085;1;4;Med 1;4;5;1763;1763;1
18086;1;4;Med 1;4;8;1723.6;1723.6;1
18087;1;2;Low;4;4;13.6;13.6;1
18088;1;2;Low;4;2;1734.6;1734.6;1
18096;1;2;Low;4;2;1736;1736;1
18098;1;2;Low;1;2;1755;1755;1
18100;1;2;Low;4;3;60;60;1
18108;1;2;Low;4;2;1734.6;1734.6;1
18120;1;2;Low;4;3;1726;1726;1
18124;1;2;Low;8;3;55.6;55.6;1
18125;2;3;Low;8;3;4490.5;2245.2;1
18126;1;4;Med 1;10;6;2097.7;2097.7;0
18127;1;5;Med 1;10;8;2134.6;2134.6;0
18130;2;5;Med 1;8;8;4494;2247;1
18131;1;2;Low;7;3;2073.7;2073.7;1
18132;1;3;Low;7;5;2086.4;2086.4;1
18133;2;4;Med 1;8;5;4531.5;2265.7;1
18134;2;5;Med 1;8;7;4484.1;2242.1;1
18135;1;2;Low;10;3;2093.4;2093.4;0
18137;1;4;Med 1;7;7;2095;2095;1
18139;2;8;Med 2;8;13;4515.1;2257.5;1
18140;2;7;Med 2;8;12;4492.4;2246.2;1
18141;1;3;Low;10;4;2125.1;2125.1;0
18143;1;4;Med 1;7;6;2118.1;2118.1;1
18155;1;3;Low;10;4;48.6;48.6;1
18156;1;3;Low;10;5;42.3;42.3;0
18157;1;4;Med 1;8;5;2148.7;2148.7;1
18158;1;1;Low;10;1;2049.1;2049.1;0
18160;1;3;Low;10;4;2092.7;2092.7;0
18163;1;4;Med 1;7;6;2099.1;2099.1;1
18164;1;2;Low;8;2;2082.7;2082.7;1
18166;1;4;Med 1;10;6;2118.1;2118.1;0
18167;1;3;Low;8;3;2154.5;2154.5;1
18171;1;4;Med 1;8;6;2072.7;2072.7;1
18175;1;3;Low;7;5;2116.4;2116.4;1
18176;1;4;Med 1;8;6;2099.1;2099.1;1
18183;1;4;Med 1;8;7;2094.3;2094.3;1
18185;1;4;Med 1;8;7;2086.1;2086.1;1
18186;1;4;Med 1;10;8;52.6;52.6;1
18188;1;4;Med 1;9;5;2251.8;2251.8;1
18190;1;1;Low;9;3;22;22;1
18193;1;3;Low;9;5;567.3;567.3;1
18194;1;1;Low;9;2;8.6;8.6;1
18196;1;3;Low;9;5;555;555;1
18197;1;1;Low;9;2;22;22;1
18199;1;1;Low;9;2;8.6;8.6;1
18206;1;1;Low;9;2;8.6;8.6;1
18211;1;1;Low;9;2;8.6;8.6;1
18221;2;4;Med 1;9;9;45.6;22.8;1
18235;1;2;Low;4;2;38.6;38.6;1
18245;1;1;Low;9;1;2181.6;2181.6;1
18247;1;1;Low;9;2;8.6;8.6;0
18253;1;1;Low;9;1;8.6;8.6;1
18255;1;4;Med 1;9;8;2227.1;2227.1;1
18256;1;1;Low;9;1;33.6;33.6;1
18257;1;1;Low;9;2;8.6;8.6;1
18259;1;1;Low;9;2;22;22;1
18261;2;3;Low;9;4;85.6;42.8;1
18264;1;1;Low;9;1;33.6;33.6;0
18265;1;1;Low;9;2;30;30;0
18266;2;4;Med 1;9;7;70.9;35.5;1
18268;1;5;Med 1;9;8;2260.8;2260.8;1
18269;1;4;Med 1;9;5;2273.1;2273.1;1
18270;2;3;Low;9;5;94.1;47.1;1
18276;1;3;Low;9;3;2264.6;2264.6;1
18277;1;4;Med 1;9;6;2229.2;2229.2;1
18278;1;1;Low;9;1;33.6;33.6;1
18281;1;3;Low;9;4;2238.8;2238.8;1
18282;1;1;Low;9;2;8.6;8.6;1
18283;1;4;Med 1;9;6;118.3;118.3;1
18285;1;3;Low;9;4;70.2;70.2;1
18292;1;3;Low;9;6;37;37;0
18298;2;2;Low;9;4;24.3;12.1;1
18299;2;3;Low;9;5;32.2;16.1;1
18300;1;1;Low;9;2;30;30;1
18305;1;2;Low;9;3;36.6;36.6;0
18306;1;2;Low;9;3;85.5;85.5;1
18314;1;2;Low;6;4;23.8;23.8;1
18320;1;5;Med 1;6;7;152.1;152.1;0
18323;1;2;Low;1;4;38.6;38.6;1
18329;1;3;Low;6;7;37.3;37.3;0
18343;1;2;Low;4;4;38.6;38.6;1
18347;1;2;Low;4;3;38.6;38.6;1
18355;1;3;Low;6;6;78.7;78.7;0
18380;1;2;Low;1;5;12.9;12.9;1
18382;2;5;Med 1;6;8;202.7;101.3;1
18383;1;2;Low;1;4;13.6;13.6;1
18396;1;2;Low;1;3;28.5;28.5;1
18402;1;1;Low;1;2;5;5;1
18404;1;1;Low;1;2;5;5;1
18405;1;1;Low;4;1;5;5;1
18411;1;1;Low;6;2;22;22;1
18417;1;2;Low;4;3;38.6;38.6;1
18425;1;1;Low;4;2;5;5;1
18446;1;1;Low;9;1;21.5;21.5;1
18449;1;3;Low;6;5;68.6;68.6;1
18471;1;1;Low;1;1;540;540;1
18473;1;3;Low;4;5;127.3;127.3;1
18476;1;5;Med 1;4;8;616.9;616.9;1
18492;2;4;Med 1;9;6;216.9;108.5;1
18498;1;2;Low;4;3;53.1;53.1;1
18504;1;3;Low;4;4;126.7;126.7;1
18517;1;2;Low;1;3;78.6;78.6;1
18523;1;2;Low;6;5;32;32;1
18524;1;2;Low;6;4;76;76;0
18531;1;1;Low;4;1;5;5;1
18542;1;2;Low;1;2;124;124;1
18600;1;1;Low;6;3;30;30;1
18612;1;2;Low;4;2;118.1;118.1;1
18619;1;2;Low;8;4;39;39;1
18623;1;3;Low;7;6;37.3;37.3;1
18629;1;1;Low;10;2;25;25;1
18644;1;2;Low;6;4;35;35;1
18647;1;3;Low;4;4;597.2;597.2;1
18648;1;3;Low;4;4;556.9;556.9;1
18649;1;2;Low;4;2;603.5;603.5;1
18650;1;2;Low;4;3;561.5;561.5;1
18651;1;4;Med 1;1;6;608;608;1
18653;1;3;Low;1;6;554;554;1
18656;1;2;Low;4;3;563.5;563.5;1
18658;1;2;Low;1;3;59;59;1
18663;1;2;Low;4;4;13.6;13.6;1
18665;1;3;Low;1;5;67.9;67.9;1
18669;1;1;Low;4;1;70;70;1
18672;1;3;Low;4;4;126.7;126.7;1
18673;1;3;Low;4;4;126.7;126.7;1
18682;1;1;Low;4;1;70;70;1
18685;1;2;Low;6;3;85.5;85.5;0
18686;1;1;Low;6;1;22;22;1
18688;1;2;Low;1;3;78.6;78.6;1
18704;1;1;Low;9;2;2.3;2.3;1
18705;1;2;Low;9;3;55.6;55.6;1
18707;1;1;Low;9;2;2.3;2.3;1
18711;1;2;Low;9;4;10.2;10.2;1
18712;1;1;Low;9;2;2.3;2.3;1
18715;1;3;Low;9;5;68.6;68.6;0
18717;1;1;Low;9;2;2.3;2.3;0
18727;1;1;Low;9;1;54;54;0
18728;1;2;Low;9;5;10.2;10.2;0
18745;1;1;Low;9;3;2.3;2.3;0
18753;1;2;Low;1;2;124;124;1
18756;2;5;Med 1;6;9;128.4;64.2;1
18759;1;2;Low;6;3;36.6;36.6;1
18761;1;2;Low;4;5;13.6;13.6;1
18764;1;1;Low;4;1;70;70;1
18770;1;2;Low;4;3;93.5;93.5;1
18778;1;2;Low;4;3;38.6;38.6;1
18787;1;2;Low;1;3;78.6;78.6;1
18814;1;1;Low;1;1;70;70;1
18815;1;1;Low;1;1;70;70;1
18820;1;2;Low;4;3;78.6;78.6;1
18822;1;2;Low;1;2;118.1;118.1;1
18825;1;2;Low;4;2;79;79;1
18828;1;2;Low;1;2;118.1;118.1;1
18847;1;1;Low;1;1;70;70;1
18852;2;5;Med 1;6;6;268.3;134.1;1
18873;1;3;Low;1;4;127;127;1
18874;1;1;Low;1;1;70;70;1
18875;2;4;Med 1;6;8;115;57.5;1
18884;1;2;Low;6;3;77;77;0
18886;1;1;Low;1;1;70;70;1
18890;1;2;Low;1;3;79;79;1
18897;1;2;Low;9;3;37.3;37.3;1
18904;1;4;Med 1;4;6;608;608;1
18915;1;2;Low;4;2;93.5;93.5;1
18916;1;5;Med 1;4;7;657;657;1
18917;1;4;Med 1;4;6;608;608;1
18918;1;2;Low;1;2;78.6;78.6;1
18921;1;2;Low;1;3;93.5;93.5;1
18925;1;3;Low;6;6;37;37;1
18927;2;4;Med 1;6;8;87.9;44;1
18933;1;2;Low;1;3;60;60;1
18934;1;2;Low;1;2;124;124;1
18942;1;6;Med 1;4;10;889.4;889.4;1
18943;1;3;Low;1;3;903;903;1
18944;1;2;Low;6;2;55.6;55.6;0
18946;1;1;Low;4;1;70;70;1
18947;1;2;Low;4;2;803.1;803.1;1
18948;1;4;Med 1;4;7;806.8;806.8;1
18949;1;3;Low;1;5;801.8;801.8;1
18953;1;2;Low;4;3;777.4;777.4;1
18978;1;3;Low;6;7;37.3;37.3;1
18981;1;2;Low;4;4;78.6;78.6;1
18989;1;2;Low;4;2;133.5;133.5;1
18997;1;1;Low;1;1;70;70;1
19001;1;1;Low;6;2;22;22;1
19007;1;1;Low;1;1;70;70;1
19011;1;2;Low;4;3;78.6;78.6;1
19012;1;2;Low;4;2;118.1;118.1;1
19014;1;2;Low;6;4;35;35;1
19018;1;2;Low;4;2;133.5;133.5;1
19020;1;2;Low;4;2;124;124;1
19029;1;3;Low;8;4;2092.7;2092.7;1
19030;1;3;Low;8;4;2064.1;2064.1;1
19034;1;2;Low;8;3;2073.7;2073.7;1
19039;1;2;Low;7;4;7.3;7.3;1
19042;1;3;Low;8;6;63.6;63.6;1
19061;1;3;Low;7;5;65;65;1
19062;1;5;Med 1;7;9;78.6;78.6;1
19068;1;3;Low;8;5;65;65;1
19074;1;2;Low;7;5;30;30;1
19079;1;1;Low;7;3;25;25;1
19082;1;2;Low;10;3;38.6;38.6;1
19085;1;1;Low;9;2;2.3;2.3;1
19092;1;1;Low;9;2;2.3;2.3;0
19097;1;1;Low;9;2;2.3;2.3;1
19098;1;4;Med 1;9;6;118.3;118.3;0
19100;1;1;Low;9;2;2.3;2.3;0
19101;1;3;Low;9;7;57.5;57.5;0
19103;1;1;Low;9;2;22;22;1
19104;1;2;Low;9;4;31;31;1
19126;1;1;Low;1;1;70;70;1
19134;1;1;Low;4;1;70;70;1
19145;1;2;Low;4;2;133.5;133.5;1
19149;1;2;Low;1;2;124;124;1
19150;1;2;Low;6;4;35;35;1
19151;1;1;Low;1;1;70;70;1
19166;1;1;Low;4;1;70;70;1
19173;1;2;Low;10;2;594;594;1
19175;1;1;Low;10;3;25;25;1
19183;1;3;Low;7;5;47.3;47.3;1
19190;1;2;Low;10;3;27.3;27.3;1
19192;1;3;Low;10;4;682;682;1
19203;1;1;Low;4;1;540;540;1
19208;1;4;Med 1;1;6;97;97;1
19220;1;3;Low;6;6;27.8;27.8;1
19224;1;4;Med 1;6;6;93.8;93.8;0
19228;1;2;Low;1;2;124;124;1
19245;1;2;Low;4;2;118.1;118.1;1
19246;1;1;Low;1;1;70;70;1
19248;1;3;Low;8;5;147.3;147.3;1
19249;1;3;Low;8;6;64;64;1
19250;1;3;Low;8;6;31.3;31.3;1
19251;1;2;Low;8;3;27.3;27.3;1
19261;1;3;Low;10;5;83;83;1
19273;1;2;Low;7;3;38.6;38.6;1
19279;1;3;Low;10;6;62.6;62.6;1
19281;1;3;Low;7;5;67.6;67.6;1
19300;1;3;Low;8;6;36.9;36.9;1
19306;1;2;Low;7;3;28.5;28.5;1
19323;1;3;Low;7;5;801.8;801.8;1
19324;1;2;Low;7;2;817.6;817.6;1
19325;1;2;Low;8;3;1223.5;1223.5;0
19330;1;3;Low;8;6;31.3;31.3;1
19338;1;3;Low;7;5;800.5;800.5;1
19339;1;2;Low;8;2;1262.9;1262.9;0
19340;1;2;Low;8;3;1223.5;1223.5;0
19349;1;3;Low;8;4;70;70;1
19355;1;1;Low;10;2;25;25;1
19358;1;2;Low;7;3;13.6;13.6;1
19364;1;2;Low;8;2;1248.5;1248.5;0
19366;1;3;Low;7;4;834.5;834.5;1
19370;1;1;Low;7;1;5;5;1
19372;1;2;Low;7;4;28.5;28.5;1
19373;1;3;Low;8;5;90;90;1
19390;1;1;Low;7;2;5;5;1
19391;1;3;Low;8;5;42.9;42.9;1
19397;1;2;Low;4;3;78.6;78.6;1
19431;1;1;Low;7;2;5;5;1
19461;1;1;Low;10;2;25;25;1
19470;1;2;Low;10;3;73.1;73.1;1
19481;1;1;Low;7;1;4;4;1
19487;1;2;Low;7;5;6.3;6.3;1
19489;1;2;Low;7;3;37.6;37.6;1
19492;1;2;Low;7;4;6.3;6.3;1
19497;1;2;Low;10;4;29;29;1
19507;1;2;Low;7;4;6.3;6.3;1
19508;1;2;Low;7;2;6.3;6.3;1
19513;1;1;Low;10;2;25;25;1
19514;1;4;Med 1;8;7;77.3;77.3;1
19525;1;3;Low;6;7;40.2;40.2;1
19528;1;2;Low;1;3;78.6;78.6;1
19541;1;4;Med 1;6;5;95.3;95.3;0
19551;1;1;Low;1;1;70;70;1
19554;1;4;Med 1;6;7;85;85;1
19569;1;3;Low;9;6;36.3;36.3;0
19570;1;1;Low;9;2;29;29;1
19578;1;3;Low;9;6;37.3;37.3;0
19581;1;1;Low;9;1;21.5;21.5;1
19585;1;1;Low;9;2;29;29;1
19589;1;2;Low;9;4;32.3;32.3;1
19608;2;5;Med 1;9;10;68.1;34.1;1
19610;1;3;Low;9;7;49;49;1
19617;1;2;Low;9;4;25.5;25.5;0
19618;2;5;Med 1;9;9;119.1;59.6;1
19619;1;2;Low;9;5;23.8;23.8;1
19622;1;3;Low;9;6;36.3;36.3;1
19624;1;2;Low;9;5;23.8;23.8;1
19626;2;4;Med 1;9;9;39.5;19.7;1
19629;1;3;Low;9;5;49;49;1
19634;1;1;Low;4;1;70;70;1
19636;1;2;Low;1;2;133.5;133.5;1
19637;1;2;Low;1;3;78.6;78.6;1
19640;1;4;Med 1;6;7;72;72;1
19644;1;1;Low;4;1;5;5;1
19648;1;2;Low;6;3;57;57;1
19649;1;2;Low;1;3;78.6;78.6;1
19656;1;2;Low;4;4;13.6;13.6;1
19662;1;2;Low;6;2;76;76;1
19663;1;1;Low;1;1;70;70;1
19673;1;2;Low;9;3;37.3;37.3;1
19675;1;3;Low;9;3;199;199;1
19681;1;3;Low;6;4;1059;1059;1
19686;1;1;Low;4;1;70;70;1
19688;1;2;Low;4;2;118.1;118.1;1
19694;1;1;Low;1;1;70;70;1
19700;1;2;Low;4;2;118.1;118.1;1
19704;1;4;Med 1;6;8;1023.4;1023.4;1
19709;1;3;Low;6;5;68.6;68.6;0
19714;1;2;Low;4;4;548.6;548.6;1
19715;1;2;Low;4;2;124;124;1
19718;1;3;Low;1;5;580;580;1
19719;1;5;Med 1;4;8;658.2;658.2;1
19720;1;2;Low;1;3;78.6;78.6;1
19721;1;3;Low;1;5;564.3;564.3;1
19722;1;3;Low;4;5;585.5;585.5;1
19723;1;2;Low;4;3;575;575;1
19729;1;1;Low;6;2;5;5;1
19730;1;5;Med 1;4;8;638.5;638.5;1
19735;1;4;Med 1;4;7;572.3;572.3;1
19736;1;5;Med 1;4;8;664;664;1
19737;1;3;Low;1;4;622;622;1
19738;1;4;Med 1;1;6;603.6;603.6;1
19739;1;4;Med 1;4;5;613.6;613.6;1
19740;1;4;Med 1;1;6;588.6;588.6;1
19748;1;1;Low;9;2;5;5;1
19749;1;5;Med 1;4;9;682.9;682.9;1
19750;1;2;Low;6;3;40;40;0
19751;1;1;Low;6;2;5;5;1
19756;1;2;Low;4;3;78.6;78.6;1
19757;1;1;Low;6;2;5;5;1
19762;1;3;Low;9;4;49;49;1
19777;1;2;Low;4;2;118.1;118.1;1
19780;1;4;Med 1;4;6;613.6;613.6;1
19801;2;7;Med 2;6;13;134;67;1
19804;1;2;Low;1;2;124;124;1
19806;1;2;Low;4;2;118.1;118.1;1
19807;1;1;Low;9;2;21.5;21.5;0
19808;1;2;Low;4;3;590;590;1
19811;1;1;Low;1;1;70;70;1
19812;1;4;Med 1;4;6;588.6;588.6;1
19813;1;1;Low;1;1;540;540;1
19814;1;2;Low;4;4;590;590;1
19815;1;4;Med 1;1;7;597.3;597.3;1
19816;1;2;Low;1;2;124;124;1
19818;1;2;Low;4;3;79;79;1
19824;1;5;Med 1;1;9;628.5;628.5;1
19827;1;1;Low;6;1;22;22;1
19828;1;1;Low;6;2;22;22;1
19829;1;4;Med 1;6;7;1038.4;1038.4;1
19831;1;3;Low;4;5;580;580;1
19837;1;2;Low;4;3;590;590;1
19838;1;4;Med 1;1;6;605;605;1
19839;1;2;Low;6;3;125;125;1
19841;1;4;Med 1;4;6;603.5;603.5;1
19862;1;2;Low;6;4;93.5;93.5;1
19864;1;1;Low;1;1;70;70;1
19866;1;1;Low;4;1;70;70;1
19871;1;1;Low;1;1;70;70;1
19874;1;4;Med 1;6;6;1048.1;1048.1;1
19876;1;2;Low;4;3;79;79;1
19877;1;1;Low;4;1;70;70;1
19882;1;2;Low;4;2;124;124;1
19884;1;4;Med 1;6;6;1068.4;1068.4;1
19888;1;2;Low;4;2;118.1;118.1;1
19890;1;2;Low;4;2;118.1;118.1;1
19900;1;2;Low;8;5;27.3;27.3;1
19906;1;2;Low;10;3;14;14;1
19925;1;3;Low;8;3;81.7;81.7;1
19927;1;1;Low;10;2;5;5;1
19935;1;3;Low;8;5;83;83;1
19938;1;1;Low;10;1;5;5;1
19955;1;4;Med 1;9;5;142.6;142.6;1
19962;1;2;Low;9;4;30.1;30.1;1
19972;1;4;Med 1;9;10;35.7;35.7;0
19973;1;3;Low;9;5;60.5;60.5;1
19987;1;4;Med 1;6;5;1069.4;1069.4;1
19988;1;2;Low;6;2;1035.4;1035.4;1
19989;1;1;Low;6;1;1000.4;1000.4;1
19996;1;1;Low;1;1;70;70;1
20000;1;1;Low;6;1;1000.4;1000.4;1
20007;1;1;Low;6;1;1000.4;1000.4;1
20010;1;1;Low;4;1;70;70;1
20016;1;3;Low;1;4;132.6;132.6;1
20019;1;3;Low;1;4;126.7;126.7;1
20023;1;2;Low;6;2;1034.1;1034.1;1
20048;1;1;Low;10;1;2181.6;2181.6;1
20049;1;2;Low;10;3;2189.5;2189.5;1
20057;1;3;Low;7;5;46.3;46.3;1
20059;1;2;Low;7;2;1048.5;1048.5;1
20060;1;1;Low;10;1;2181.6;2181.6;1
20061;1;2;Low;7;2;1054.4;1054.4;1
20070;1;2;Low;6;4;40;40;1
20085;1;4;Med 1;6;7;46.8;46.8;1
20094;1;2;Low;4;4;13.6;13.6;1
20095;1;2;Low;4;3;60;60;1
20096;1;2;Low;6;4;48.5;48.5;0
20099;1;1;Low;4;3;5;5;1
20102;1;2;Low;1;3;38.6;38.6;1
20105;1;3;Low;4;4;68.6;68.6;1
20107;1;1;Low;1;1;70;70;1
20128;1;2;Low;1;3;78.6;78.6;1
20133;1;2;Low;10;3;29;29;1
20135;1;3;Low;8;5;70;70;1
20143;1;2;Low;8;5;32.3;32.3;1
20145;1;4;Med 1;7;6;1063.1;1063.1;1
20153;1;2;Low;9;4;13.6;13.6;1
20164;1;2;Low;10;3;2189.5;2189.5;1
20165;1;4;Med 1;10;6;2229.2;2229.2;1
20167;1;1;Low;10;1;2181.6;2181.6;1
20175;1;4;Med 1;7;5;1090.8;1090.8;1
20185;1;1;Low;4;1;70;70;1
20189;1;1;Low;6;2;5;5;1
20203;1;2;Low;1;2;118.1;118.1;1
20229;1;3;Low;9;5;68.6;68.6;1
20236;1;1;Low;9;1;1701;1701;1
20241;1;4;Med 1;9;7;1769;1769;1
20245;1;4;Med 1;9;6;2243.6;2243.6;1
20246;1;3;Low;9;5;2195.5;2195.5;1
20247;1;2;Low;9;2;2215.2;2215.2;1
20249;1;2;Low;9;2;1755;1755;1
20252;1;3;Low;9;5;68.6;68.6;1
20253;1;3;Low;9;5;2195.5;2195.5;1
20254;1;3;Low;9;7;59.1;59.1;1
20256;1;2;Low;9;2;2189.5;2189.5;1
20258;1;2;Low;9;3;2189.5;2189.5;1
20259;1;2;Low;9;3;2189.5;2189.5;1
20260;1;2;Low;9;2;1734.6;1734.6;1
20261;1;2;Low;9;2;1734.6;1734.6;1
20262;1;3;Low;9;7;27.8;27.8;1
20264;1;2;Low;9;2;1755;1755;1
20267;1;3;Low;9;6;49;49;1
20271;1;2;Low;4;2;118.1;118.1;1
20272;1;2;Low;1;4;93.5;93.5;1
20273;1;2;Low;6;3;38.6;38.6;1
20274;1;1;Low;1;1;70;70;1
20280;1;3;Low;6;5;63.6;63.6;1
20282;1;3;Low;9;6;37.3;37.3;1
20283;1;2;Low;9;2;1734.6;1734.6;1
20284;1;4;Med 1;9;7;1748.6;1748.6;1
20287;1;3;Low;4;5;141.6;141.6;1
20289;1;1;Low;4;1;70;70;1
20293;1;1;Low;4;1;70;70;1
20294;1;2;Low;4;2;118.1;118.1;1
20300;1;2;Low;6;3;70;70;1
20328;1;2;Low;4;2;118.1;118.1;1
20332;1;2;Low;1;3;79;79;1
20335;1;1;Low;4;1;70;70;1
20341;1;2;Low;6;3;57;57;1
20349;1;1;Low;4;1;70;70;1
20351;1;2;Low;4;2;118.1;118.1;1
20360;1;2;Low;4;3;79;79;1
20379;1;2;Low;4;2;124;124;1
